#Assembly	Genome Center name	RefSeq Accession.version	GenBank Accession.version	NCBI name
Cliv_1.0	C16726984	NW_004986654.1	KB388769.1	GPS_002002563.1
Cliv_1.0	C16727270	NW_004986655.1	KB388770.1	GPS_002002564.1
Cliv_1.0	C16727090	NW_004986656.1	KB388771.1	GPS_002002565.1
Cliv_1.0	C16727224	NW_004986657.1	KB388772.1	GPS_002002566.1
Cliv_1.0	C16727370	NW_004986658.1	KB388773.1	GPS_002002567.1
Cliv_1.0	C16727214	NW_004986659.1	KB388774.1	GPS_002002568.1
Cliv_1.0	C16727456	NW_004986660.1	KB388775.1	GPS_002002569.1
Cliv_1.0	C16727990	NW_004986661.1	KB388776.1	GPS_002002570.1
Cliv_1.0	C16727070	NW_004986662.1	KB388777.1	GPS_002002571.1
Cliv_1.0	C16726964	NW_004986663.1	KB388778.1	GPS_002002572.1
Cliv_1.0	C16727686	NW_004986664.1	KB388779.1	GPS_002002573.1
Cliv_1.0	C16727634	NW_004986665.1	KB388780.1	GPS_002002574.1
Cliv_1.0	C16727540	NW_004986666.1	KB388781.1	GPS_002002575.1
Cliv_1.0	C16728154	NW_004986667.1	KB388782.1	GPS_002002576.1
Cliv_1.0	C16728454	NW_004986668.1	KB388783.1	GPS_002002577.1
Cliv_1.0	C16728242	NW_004986669.1	KB388784.1	GPS_002002578.1
Cliv_1.0	C16728568	NW_004986670.1	KB388785.1	GPS_002002579.1
Cliv_1.0	C16728338	NW_004986671.1	KB388786.1	GPS_002002580.1
Cliv_1.0	C16728980	NW_004986672.1	KB388787.1	GPS_002002581.1
Cliv_1.0	C16728084	NW_004986673.1	KB388788.1	GPS_002002582.1
Cliv_1.0	C16728878	NW_004986674.1	KB388789.1	GPS_002002583.1
Cliv_1.0	C16729074	NW_004986675.1	KB388790.1	GPS_002002584.1
Cliv_1.0	C16729086	NW_004986676.1	KB388791.1	GPS_002002585.1
Cliv_1.0	C16728972	NW_004986677.1	KB388792.1	GPS_002002586.1
Cliv_1.0	C16728476	NW_004986678.1	KB388793.1	GPS_002002587.1
Cliv_1.0	C16728048	NW_004986679.1	KB388794.1	GPS_002002588.1
Cliv_1.0	C16729676	NW_004986680.1	KB388795.1	GPS_002002589.1
Cliv_1.0	C16730384	NW_004986681.1	KB388796.1	GPS_002002590.1
Cliv_1.0	C16728440	NW_004986682.1	KB388797.1	GPS_002002591.1
Cliv_1.0	C16729140	NW_004986683.1	KB388798.1	GPS_002002592.1
Cliv_1.0	C16728398	NW_004986684.1	KB388799.1	GPS_002002593.1
Cliv_1.0	C16731326	NW_004986685.1	KB388800.1	GPS_002002594.1
Cliv_1.0	C16729650	NW_004986686.1	KB388801.1	GPS_002002595.1
Cliv_1.0	C16729300	NW_004986687.1	KB388802.1	GPS_002002596.1
Cliv_1.0	C16731072	NW_004986688.1	KB388803.1	GPS_002002597.1
Cliv_1.0	C16731872	NW_004986689.1	KB388804.1	GPS_002002598.1
Cliv_1.0	C16732354	NW_004986690.1	KB388805.1	GPS_002002599.1
Cliv_1.0	C16732638	NW_004986691.1	KB388806.1	GPS_002002600.1
Cliv_1.0	C16729190	NW_004986692.1	KB388807.1	GPS_002002601.1
Cliv_1.0	C16732070	NW_004986693.1	KB388808.1	GPS_002002602.1
Cliv_1.0	C16731176	NW_004986694.1	KB388809.1	GPS_002002603.1
Cliv_1.0	C16732436	NW_004986695.1	KB388810.1	GPS_002002604.1
Cliv_1.0	C16733042	NW_004986696.1	KB388811.1	GPS_002002605.1
Cliv_1.0	C16733108	NW_004986697.1	KB388812.1	GPS_002002606.1
Cliv_1.0	C16730802	NW_004986698.1	KB388813.1	GPS_002002607.1
Cliv_1.0	C16732606	NW_004986699.1	KB388814.1	GPS_002002608.1
Cliv_1.0	C16733506	NW_004986700.1	KB388815.1	GPS_002002609.1
Cliv_1.0	C16733172	NW_004986701.1	KB388816.1	GPS_002002610.1
Cliv_1.0	C16733820	NW_004986702.1	KB388817.1	GPS_002002611.1
Cliv_1.0	C16733384	NW_004986703.1	KB388818.1	GPS_002002612.1
Cliv_1.0	C16729670	NW_004986704.1	KB388819.1	GPS_002002613.1
Cliv_1.0	C16733626	NW_004986705.1	KB388820.1	GPS_002002614.1
Cliv_1.0	C16734160	NW_004986706.1	KB388821.1	GPS_002002615.1
Cliv_1.0	C16734088	NW_004986707.1	KB388822.1	GPS_002002616.1
Cliv_1.0	C16734462	NW_004986708.1	KB388823.1	GPS_002002617.1
Cliv_1.0	C16734578	NW_004986709.1	KB388824.1	GPS_002002618.1
Cliv_1.0	C16734356	NW_004986710.1	KB388825.1	GPS_002002619.1
Cliv_1.0	C16734472	NW_004986711.1	KB388826.1	GPS_002002620.1
Cliv_1.0	C16731974	NW_004986712.1	KB388827.1	GPS_002002621.1
Cliv_1.0	C16734758	NW_004986713.1	KB388828.1	GPS_002002622.1
Cliv_1.0	C16735004	NW_004986714.1	KB388829.1	GPS_002002623.1
Cliv_1.0	C16735130	NW_004986715.1	KB388830.1	GPS_002002624.1
Cliv_1.0	C16734650	NW_004986716.1	KB388831.1	GPS_002002625.1
Cliv_1.0	C16735596	NW_004986717.1	KB388832.1	GPS_002002626.1
Cliv_1.0	C16736072	NW_004986718.1	KB388833.1	GPS_002002627.1
Cliv_1.0	C16735622	NW_004986719.1	KB388834.1	GPS_002002628.1
Cliv_1.0	C16735662	NW_004986720.1	KB388835.1	GPS_002002629.1
Cliv_1.0	C16736082	NW_004986721.1	KB388836.1	GPS_002002630.1
Cliv_1.0	C16736384	NW_004986722.1	KB388837.1	GPS_002002631.1
Cliv_1.0	C16735366	NW_004986723.1	KB388838.1	GPS_002002632.1
Cliv_1.0	C16737058	NW_004986724.1	KB388839.1	GPS_002002633.1
Cliv_1.0	C16737366	NW_004986725.1	KB388840.1	GPS_002002634.1
Cliv_1.0	C16737060	NW_004986726.1	KB388841.1	GPS_002002635.1
Cliv_1.0	C16735118	NW_004986727.1	KB388842.1	GPS_002002636.1
Cliv_1.0	C16737286	NW_004986728.1	KB388843.1	GPS_002002637.1
Cliv_1.0	C16737910	NW_004986729.1	KB388844.1	GPS_002002638.1
Cliv_1.0	C16737300	NW_004986730.1	KB388845.1	GPS_002002639.1
Cliv_1.0	C16737658	NW_004986731.1	KB388846.1	GPS_002002640.1
Cliv_1.0	C16736472	NW_004986732.1	KB388847.1	GPS_002002641.1
Cliv_1.0	C16738050	NW_004986733.1	KB388848.1	GPS_002002642.1
Cliv_1.0	C16737594	NW_004986734.1	KB388849.1	GPS_002002643.1
Cliv_1.0	C16738132	NW_004986735.1	KB388850.1	GPS_002002644.1
Cliv_1.0	C16738452	NW_004986736.1	KB388851.1	GPS_002002645.1
Cliv_1.0	C16737670	NW_004986737.1	KB388852.1	GPS_002002646.1
Cliv_1.0	C16738748	NW_004986738.1	KB388853.1	GPS_002002647.1
Cliv_1.0	C16739162	NW_004986739.1	KB388854.1	GPS_002002648.1
Cliv_1.0	C16738736	NW_004986740.1	KB388855.1	GPS_002002649.1
Cliv_1.0	C16738858	NW_004986741.1	KB388856.1	GPS_002002650.1
Cliv_1.0	C16739252	NW_004986742.1	KB388857.1	GPS_002002651.1
Cliv_1.0	C16739408	NW_004986743.1	KB388858.1	GPS_002002652.1
Cliv_1.0	C16738156	NW_004986744.1	KB388859.1	GPS_002002653.1
Cliv_1.0	C16738220	NW_004986745.1	KB388860.1	GPS_002002654.1
Cliv_1.0	C16739400	NW_004986746.1	KB388861.1	GPS_002002655.1
Cliv_1.0	C16739442	NW_004986747.1	KB388862.1	GPS_002002656.1
Cliv_1.0	C16738632	NW_004986748.1	KB388863.1	GPS_002002657.1
Cliv_1.0	C16739978	NW_004986749.1	KB388864.1	GPS_002002658.1
Cliv_1.0	C16740322	NW_004986750.1	KB388865.1	GPS_002002659.1
Cliv_1.0	C16739596	NW_004986751.1	KB388866.1	GPS_002002660.1
Cliv_1.0	C16738670	NW_004986752.1	KB388867.1	GPS_002002661.1
Cliv_1.0	C16740512	NW_004986753.1	KB388868.1	GPS_002002662.1
Cliv_1.0	C16741004	NW_004986754.1	KB388869.1	GPS_002002663.1
Cliv_1.0	C16741080	NW_004986755.1	KB388870.1	GPS_002002664.1
Cliv_1.0	C16739710	NW_004986756.1	KB388871.1	GPS_002002665.1
Cliv_1.0	C16741200	NW_004986757.1	KB388872.1	GPS_002002666.1
Cliv_1.0	C16740084	NW_004986758.1	KB388873.1	GPS_002002667.1
Cliv_1.0	C16741282	NW_004986759.1	KB388874.1	GPS_002002668.1
Cliv_1.0	C16741358	NW_004986760.1	KB388875.1	GPS_002002669.1
Cliv_1.0	C16734316	NW_004986761.1	KB388876.1	GPS_002002670.1
Cliv_1.0	C16741210	NW_004986762.1	KB388877.1	GPS_002002671.1
Cliv_1.0	C16741306	NW_004986763.1	KB388878.1	GPS_002002672.1
Cliv_1.0	C16739814	NW_004986764.1	KB388879.1	GPS_002002673.1
Cliv_1.0	C16740972	NW_004986765.1	KB388880.1	GPS_002002674.1
Cliv_1.0	C16741838	NW_004986766.1	KB388881.1	GPS_002002675.1
Cliv_1.0	C16739650	NW_004986767.1	KB388882.1	GPS_002002676.1
Cliv_1.0	C16738450	NW_004986768.1	KB388883.1	GPS_002002677.1
Cliv_1.0	C16741974	NW_004986769.1	KB388884.1	GPS_002002678.1
Cliv_1.0	C16741810	NW_004986770.1	KB388885.1	GPS_002002679.1
Cliv_1.0	C16741612	NW_004986771.1	KB388886.1	GPS_002002680.1
Cliv_1.0	C16742072	NW_004986772.1	KB388887.1	GPS_002002681.1
Cliv_1.0	C16742882	NW_004986773.1	KB388888.1	GPS_002002682.1
Cliv_1.0	C16742298	NW_004986774.1	KB388889.1	GPS_002002683.1
Cliv_1.0	C16742132	NW_004986775.1	KB388890.1	GPS_002002684.1
Cliv_1.0	C16742010	NW_004986776.1	KB388891.1	GPS_002002685.1
Cliv_1.0	C16742912	NW_004986777.1	KB388892.1	GPS_002002686.1
Cliv_1.0	C16743334	NW_004986778.1	KB388893.1	GPS_002002687.1
Cliv_1.0	C16743412	NW_004986779.1	KB388894.1	GPS_002002688.1
Cliv_1.0	C16743560	NW_004986780.1	KB388895.1	GPS_002002689.1
Cliv_1.0	C16741382	NW_004986781.1	KB388896.1	GPS_002002690.1
Cliv_1.0	C16743654	NW_004986782.1	KB388897.1	GPS_002002691.1
Cliv_1.0	C16743530	NW_004986783.1	KB388898.1	GPS_002002692.1
Cliv_1.0	C16743096	NW_004986784.1	KB388899.1	GPS_002002693.1
Cliv_1.0	C16743960	NW_004986785.1	KB388900.1	GPS_002002694.1
Cliv_1.0	C16744098	NW_004986786.1	KB388901.1	GPS_002002695.1
Cliv_1.0	C16742254	NW_004986787.1	KB388902.1	GPS_002002696.1
Cliv_1.0	C16743290	NW_004986788.1	KB388903.1	GPS_002002697.1
Cliv_1.0	C16742758	NW_004986789.1	KB388904.1	GPS_002002698.1
Cliv_1.0	C16744390	NW_004986790.1	KB388905.1	GPS_002002699.1
Cliv_1.0	C16744732	NW_004986791.1	KB388906.1	GPS_002002700.1
Cliv_1.0	C16744954	NW_004986792.1	KB388907.1	GPS_002002701.1
Cliv_1.0	C16745274	NW_004986793.1	KB388908.1	GPS_002002702.1
Cliv_1.0	C16744126	NW_004986794.1	KB388909.1	GPS_002002703.1
Cliv_1.0	C16745586	NW_004986795.1	KB388910.1	GPS_002002704.1
Cliv_1.0	C16745780	NW_004986796.1	KB388911.1	GPS_002002705.1
Cliv_1.0	C16745868	NW_004986797.1	KB388912.1	GPS_002002706.1
Cliv_1.0	C16746038	NW_004986798.1	KB388913.1	GPS_002002707.1
Cliv_1.0	C16744364	NW_004986799.1	KB388914.1	GPS_002002708.1
Cliv_1.0	C16746244	NW_004986800.1	KB388915.1	GPS_002002709.1
Cliv_1.0	C16744216	NW_004986801.1	KB388916.1	GPS_002002710.1
Cliv_1.0	C16745048	NW_004986802.1	KB388917.1	GPS_002002711.1
Cliv_1.0	C16745996	NW_004986803.1	KB388918.1	GPS_002002712.1
Cliv_1.0	C16746434	NW_004986804.1	KB388919.1	GPS_002002713.1
Cliv_1.0	C16743772	NW_004986805.1	KB388920.1	GPS_002002714.1
Cliv_1.0	C16746634	NW_004986806.1	KB388921.1	GPS_002002715.1
Cliv_1.0	C16746712	NW_004986807.1	KB388922.1	GPS_002002716.1
Cliv_1.0	C16744366	NW_004986808.1	KB388923.1	GPS_002002717.1
Cliv_1.0	C16746784	NW_004986809.1	KB388924.1	GPS_002002718.1
Cliv_1.0	C16744306	NW_004986810.1	KB388925.1	GPS_002002719.1
Cliv_1.0	C16747046	NW_004986811.1	KB388926.1	GPS_002002720.1
Cliv_1.0	C16746496	NW_004986812.1	KB388927.1	GPS_002002721.1
Cliv_1.0	C16746546	NW_004986813.1	KB388928.1	GPS_002002722.1
Cliv_1.0	C16746932	NW_004986814.1	KB388929.1	GPS_002002723.1
Cliv_1.0	C16747128	NW_004986815.1	KB388930.1	GPS_002002724.1
Cliv_1.0	C16745766	NW_004986816.1	KB388931.1	GPS_002002725.1
Cliv_1.0	C16746528	NW_004986817.1	KB388932.1	GPS_002002726.1
Cliv_1.0	C16746326	NW_004986818.1	KB388933.1	GPS_002002727.1
Cliv_1.0	C16747470	NW_004986819.1	KB388934.1	GPS_002002728.1
Cliv_1.0	C16748186	NW_004986820.1	KB388935.1	GPS_002002729.1
Cliv_1.0	C16747630	NW_004986821.1	KB388936.1	GPS_002002730.1
Cliv_1.0	C16748272	NW_004986822.1	KB388937.1	GPS_002002731.1
Cliv_1.0	C16748296	NW_004986823.1	KB388938.1	GPS_002002732.1
Cliv_1.0	C16747752	NW_004986824.1	KB388939.1	GPS_002002733.1
Cliv_1.0	C16748208	NW_004986825.1	KB388940.1	GPS_002002734.1
Cliv_1.0	C16748516	NW_004986826.1	KB388941.1	GPS_002002735.1
Cliv_1.0	C16747174	NW_004986827.1	KB388942.1	GPS_002002736.1
Cliv_1.0	C16748914	NW_004986828.1	KB388943.1	GPS_002002737.1
Cliv_1.0	C16747434	NW_004986829.1	KB388944.1	GPS_002002738.1
Cliv_1.0	C16747528	NW_004986830.1	KB388945.1	GPS_002002739.1
Cliv_1.0	C16748908	NW_004986831.1	KB388946.1	GPS_002002740.1
Cliv_1.0	C16749044	NW_004986832.1	KB388947.1	GPS_002002741.1
Cliv_1.0	C16749588	NW_004986833.1	KB388948.1	GPS_002002742.1
Cliv_1.0	C16748628	NW_004986834.1	KB388949.1	GPS_002002743.1
Cliv_1.0	C16749154	NW_004986835.1	KB388950.1	GPS_002002744.1
Cliv_1.0	C16749046	NW_004986836.1	KB388951.1	GPS_002002745.1
Cliv_1.0	C16750664	NW_004986837.1	KB388952.1	GPS_002002746.1
Cliv_1.0	C16751016	NW_004986838.1	KB388953.1	GPS_002002747.1
Cliv_1.0	C16749304	NW_004986839.1	KB388954.1	GPS_002002748.1
Cliv_1.0	C16750110	NW_004986840.1	KB388955.1	GPS_002002749.1
Cliv_1.0	C16750458	NW_004986841.1	KB388956.1	GPS_002002750.1
Cliv_1.0	C16750628	NW_004986842.1	KB388957.1	GPS_002002751.1
Cliv_1.0	C16749598	NW_004986843.1	KB388958.1	GPS_002002752.1
Cliv_1.0	C16751466	NW_004986844.1	KB388959.1	GPS_002002753.1
Cliv_1.0	C16751372	NW_004986845.1	KB388960.1	GPS_002002754.1
Cliv_1.0	C16751146	NW_004986846.1	KB388961.1	GPS_002002755.1
Cliv_1.0	C16752166	NW_004986847.1	KB388962.1	GPS_002002756.1
Cliv_1.0	C16751734	NW_004986848.1	KB388963.1	GPS_002002757.1
Cliv_1.0	C16752678	NW_004986849.1	KB388964.1	GPS_002002758.1
Cliv_1.0	C16752442	NW_004986850.1	KB388965.1	GPS_002002759.1
Cliv_1.0	C16752262	NW_004986851.1	KB388966.1	GPS_002002760.1
Cliv_1.0	C16752758	NW_004986852.1	KB388967.1	GPS_002002761.1
Cliv_1.0	C16753124	NW_004986853.1	KB388968.1	GPS_002002762.1
Cliv_1.0	C16752776	NW_004986854.1	KB388969.1	GPS_002002763.1
Cliv_1.0	C16752904	NW_004986855.1	KB388970.1	GPS_002002764.1
Cliv_1.0	C16753564	NW_004986856.1	KB388971.1	GPS_002002765.1
Cliv_1.0	C16753214	NW_004986857.1	KB388972.1	GPS_002002766.1
Cliv_1.0	C16747094	NW_004986858.1	KB388973.1	GPS_002002767.1
Cliv_1.0	C16752634	NW_004986859.1	KB388974.1	GPS_002002768.1
Cliv_1.0	C16753712	NW_004986860.1	KB388975.1	GPS_002002769.1
Cliv_1.0	C16754332	NW_004986861.1	KB388976.1	GPS_002002770.1
Cliv_1.0	C16752388	NW_004986862.1	KB388977.1	GPS_002002771.1
Cliv_1.0	C16753836	NW_004986863.1	KB388978.1	GPS_002002772.1
Cliv_1.0	C16753930	NW_004986864.1	KB388979.1	GPS_002002773.1
Cliv_1.0	C16754810	NW_004986865.1	KB388980.1	GPS_002002774.1
Cliv_1.0	C16753584	NW_004986866.1	KB388981.1	GPS_002002775.1
Cliv_1.0	C16753766	NW_004986867.1	KB388982.1	GPS_002002776.1
Cliv_1.0	C16755024	NW_004986868.1	KB388983.1	GPS_002002777.1
Cliv_1.0	C16755336	NW_004986869.1	KB388984.1	GPS_002002778.1
Cliv_1.0	C16755672	NW_004986870.1	KB388985.1	GPS_002002779.1
Cliv_1.0	C16755784	NW_004986871.1	KB388986.1	GPS_002002780.1
Cliv_1.0	C16754944	NW_004986872.1	KB388987.1	GPS_002002781.1
Cliv_1.0	C16755670	NW_004986873.1	KB388988.1	GPS_002002782.1
Cliv_1.0	C16755900	NW_004986874.1	KB388989.1	GPS_002002783.1
Cliv_1.0	C16755946	NW_004986875.1	KB388990.1	GPS_002002784.1
Cliv_1.0	C16755520	NW_004986876.1	KB388991.1	GPS_002002785.1
Cliv_1.0	C16756012	NW_004986877.1	KB388992.1	GPS_002002786.1
Cliv_1.0	C16754538	NW_004986878.1	KB388993.1	GPS_002002787.1
Cliv_1.0	C16756182	NW_004986879.1	KB388994.1	GPS_002002788.1
Cliv_1.0	C16756328	NW_004986880.1	KB388995.1	GPS_002002789.1
Cliv_1.0	C16755146	NW_004986881.1	KB388996.1	GPS_002002790.1
Cliv_1.0	C16755952	NW_004986882.1	KB388997.1	GPS_002002791.1
Cliv_1.0	C16756008	NW_004986883.1	KB388998.1	GPS_002002792.1
Cliv_1.0	C16753406	NW_004986884.1	KB388999.1	GPS_002002793.1
Cliv_1.0	C16756298	NW_004986885.1	KB389000.1	GPS_002002794.1
Cliv_1.0	C16755404	NW_004986886.1	KB389001.1	GPS_002002795.1
Cliv_1.0	C16756698	NW_004986887.1	KB389002.1	GPS_002002796.1
Cliv_1.0	C16756704	NW_004986888.1	KB389003.1	GPS_002002797.1
Cliv_1.0	C16756638	NW_004986889.1	KB389004.1	GPS_002002798.1
Cliv_1.0	C16756526	NW_004986890.1	KB389005.1	GPS_002002799.1
Cliv_1.0	C16756174	NW_004986891.1	KB389006.1	GPS_002002800.1
Cliv_1.0	C16754282	NW_004986892.1	KB389007.1	GPS_002002801.1
Cliv_1.0	C16757582	NW_004986893.1	KB389008.1	GPS_002002802.1
Cliv_1.0	C16757240	NW_004986894.1	KB389009.1	GPS_002002803.1
Cliv_1.0	C16757684	NW_004986895.1	KB389010.1	GPS_002002804.1
Cliv_1.0	C16756506	NW_004986896.1	KB389011.1	GPS_002002805.1
Cliv_1.0	C16757194	NW_004986897.1	KB389012.1	GPS_002002806.1
Cliv_1.0	C16757482	NW_004986898.1	KB389013.1	GPS_002002807.1
Cliv_1.0	C16757810	NW_004986899.1	KB389014.1	GPS_002002808.1
Cliv_1.0	C16757870	NW_004986900.1	KB389015.1	GPS_002002809.1
Cliv_1.0	C16757922	NW_004986901.1	KB389016.1	GPS_002002810.1
Cliv_1.0	C16757982	NW_004986902.1	KB389017.1	GPS_002002811.1
Cliv_1.0	C16756400	NW_004986903.1	KB389018.1	GPS_002002812.1
Cliv_1.0	C16758348	NW_004986904.1	KB389019.1	GPS_002002813.1
Cliv_1.0	C16757222	NW_004986905.1	KB389020.1	GPS_002002814.1
Cliv_1.0	C16757830	NW_004986906.1	KB389021.1	GPS_002002815.1
Cliv_1.0	C16758402	NW_004986907.1	KB389022.1	GPS_002002816.1
Cliv_1.0	C16758288	NW_004986908.1	KB389023.1	GPS_002002817.1
Cliv_1.0	C16758918	NW_004986909.1	KB389024.1	GPS_002002818.1
Cliv_1.0	C16758294	NW_004986910.1	KB389025.1	GPS_002002819.1
Cliv_1.0	C16758006	NW_004986911.1	KB389026.1	GPS_002002820.1
Cliv_1.0	C16759270	NW_004986912.1	KB389027.1	GPS_002002821.1
Cliv_1.0	C16757700	NW_004986913.1	KB389028.1	GPS_002002822.1
Cliv_1.0	C16756928	NW_004986914.1	KB389029.1	GPS_002002823.1
Cliv_1.0	C16759456	NW_004986915.1	KB389030.1	GPS_002002824.1
Cliv_1.0	C16759454	NW_004986916.1	KB389031.1	GPS_002002825.1
Cliv_1.0	C16758534	NW_004986917.1	KB389032.1	GPS_002002826.1
Cliv_1.0	C16758680	NW_004986918.1	KB389033.1	GPS_002002827.1
Cliv_1.0	C16760112	NW_004986919.1	KB389034.1	GPS_002002828.1
Cliv_1.0	C16760600	NW_004986920.1	KB389035.1	GPS_002002829.1
Cliv_1.0	C16759404	NW_004986921.1	KB389036.1	GPS_002002830.1
Cliv_1.0	C16760516	NW_004986922.1	KB389037.1	GPS_002002831.1
Cliv_1.0	C16759628	NW_004986923.1	KB389038.1	GPS_002002832.1
Cliv_1.0	C16760642	NW_004986924.1	KB389039.1	GPS_002002833.1
Cliv_1.0	C16760992	NW_004986925.1	KB389040.1	GPS_002002834.1
Cliv_1.0	C16761270	NW_004986926.1	KB389041.1	GPS_002002835.1
Cliv_1.0	C16761742	NW_004986927.1	KB389042.1	GPS_002002836.1
Cliv_1.0	C16761616	NW_004986928.1	KB389043.1	GPS_002002837.1
Cliv_1.0	C16760710	NW_004986929.1	KB389044.1	GPS_002002838.1
Cliv_1.0	C16761836	NW_004986930.1	KB389045.1	GPS_002002839.1
Cliv_1.0	C16762066	NW_004986931.1	KB389046.1	GPS_002002840.1
Cliv_1.0	C16761276	NW_004986932.1	KB389047.1	GPS_002002841.1
Cliv_1.0	C16761644	NW_004986933.1	KB389048.1	GPS_002002842.1
Cliv_1.0	C16759772	NW_004986934.1	KB389049.1	GPS_002002843.1
Cliv_1.0	C16762282	NW_004986935.1	KB389050.1	GPS_002002844.1
Cliv_1.0	C16761912	NW_004986936.1	KB389051.1	GPS_002002845.1
Cliv_1.0	C16759474	NW_004986937.1	KB389052.1	GPS_002002846.1
Cliv_1.0	C16762224	NW_004986938.1	KB389053.1	GPS_002002847.1
Cliv_1.0	C16762966	NW_004986939.1	KB389054.1	GPS_002002848.1
Cliv_1.0	C16763070	NW_004986940.1	KB389055.1	GPS_002002849.1
Cliv_1.0	C16763376	NW_004986941.1	KB389056.1	GPS_002002850.1
Cliv_1.0	C16763136	NW_004986942.1	KB389057.1	GPS_002002851.1
Cliv_1.0	C16762662	NW_004986943.1	KB389058.1	GPS_002002852.1
Cliv_1.0	C16764122	NW_004986944.1	KB389059.1	GPS_002002853.1
Cliv_1.0	C16764342	NW_004986945.1	KB389060.1	GPS_002002854.1
Cliv_1.0	C16762676	NW_004986946.1	KB389061.1	GPS_002002855.1
Cliv_1.0	C16763126	NW_004986947.1	KB389062.1	GPS_002002856.1
Cliv_1.0	C16762760	NW_004986948.1	KB389063.1	GPS_002002857.1
Cliv_1.0	C16761198	NW_004986949.1	KB389064.1	GPS_002002858.1
Cliv_1.0	C16764344	NW_004986950.1	KB389065.1	GPS_002002859.1
Cliv_1.0	C16764920	NW_004986951.1	KB389066.1	GPS_002002860.1
Cliv_1.0	C16764458	NW_004986952.1	KB389067.1	GPS_002002861.1
Cliv_1.0	C16763670	NW_004986953.1	KB389068.1	GPS_002002862.1
Cliv_1.0	C16764658	NW_004986954.1	KB389069.1	GPS_002002863.1
Cliv_1.0	C16764976	NW_004986955.1	KB389070.1	GPS_002002864.1
Cliv_1.0	C16765198	NW_004986956.1	KB389071.1	GPS_002002865.1
Cliv_1.0	C16763878	NW_004986957.1	KB389072.1	GPS_002002866.1
Cliv_1.0	C16765150	NW_004986958.1	KB389073.1	GPS_002002867.1
Cliv_1.0	C16765628	NW_004986959.1	KB389074.1	GPS_002002868.1
Cliv_1.0	C16765622	NW_004986960.1	KB389075.1	GPS_002002869.1
Cliv_1.0	C16765524	NW_004986961.1	KB389076.1	GPS_002002870.1
Cliv_1.0	C16765936	NW_004986962.1	KB389077.1	GPS_002002871.1
Cliv_1.0	C16765940	NW_004986963.1	KB389078.1	GPS_002002872.1
Cliv_1.0	C16766040	NW_004986964.1	KB389079.1	GPS_002002873.1
Cliv_1.0	C16766596	NW_004986965.1	KB389080.1	GPS_002002874.1
Cliv_1.0	C16766320	NW_004986966.1	KB389081.1	GPS_002002875.1
Cliv_1.0	C16763212	NW_004986967.1	KB389082.1	GPS_002002876.1
Cliv_1.0	C16766826	NW_004986968.1	KB389083.1	GPS_002002877.1
Cliv_1.0	C16765288	NW_004986969.1	KB389084.1	GPS_002002878.1
Cliv_1.0	C16766880	NW_004986970.1	KB389085.1	GPS_002002879.1
Cliv_1.0	C16766962	NW_004986971.1	KB389086.1	GPS_002002880.1
Cliv_1.0	C16766988	NW_004986972.1	KB389087.1	GPS_002002881.1
Cliv_1.0	C16767038	NW_004986973.1	KB389088.1	GPS_002002882.1
Cliv_1.0	C16767094	NW_004986974.1	KB389089.1	GPS_002002883.1
Cliv_1.0	C16767670	NW_004986975.1	KB389090.1	GPS_002002884.1
Cliv_1.0	C16765024	NW_004986976.1	KB389091.1	GPS_002002885.1
Cliv_1.0	C16764942	NW_004986977.1	KB389092.1	GPS_002002886.1
Cliv_1.0	C16767972	NW_004986978.1	KB389093.1	GPS_002002887.1
Cliv_1.0	C16767820	NW_004986979.1	KB389094.1	GPS_002002888.1
Cliv_1.0	C16765340	NW_004986980.1	KB389095.1	GPS_002002889.1
Cliv_1.0	C16765326	NW_004986981.1	KB389096.1	GPS_002002890.1
Cliv_1.0	C16768276	NW_004986982.1	KB389097.1	GPS_002002891.1
Cliv_1.0	C16768514	NW_004986983.1	KB389098.1	GPS_002002892.1
Cliv_1.0	C16767894	NW_004986984.1	KB389099.1	GPS_002002893.1
Cliv_1.0	C16767130	NW_004986985.1	KB389100.1	GPS_002002894.1
Cliv_1.0	C16768644	NW_004986986.1	KB389101.1	GPS_002002895.1
Cliv_1.0	C16768052	NW_004986987.1	KB389102.1	GPS_002002896.1
Cliv_1.0	C16768972	NW_004986988.1	KB389103.1	GPS_002002897.1
Cliv_1.0	C16768702	NW_004986989.1	KB389104.1	GPS_002002898.1
Cliv_1.0	C16766834	NW_004986990.1	KB389105.1	GPS_002002899.1
Cliv_1.0	C16769098	NW_004986991.1	KB389106.1	GPS_002002900.1
Cliv_1.0	C16769110	NW_004986992.1	KB389107.1	GPS_002002901.1
Cliv_1.0	C16769326	NW_004986993.1	KB389108.1	GPS_002002902.1
Cliv_1.0	C16768108	NW_004986994.1	KB389109.1	GPS_002002903.1
Cliv_1.0	C16769028	NW_004986995.1	KB389110.1	GPS_002002904.1
Cliv_1.0	C16768250	NW_004986996.1	KB389111.1	GPS_002002905.1
Cliv_1.0	C16769152	NW_004986997.1	KB389112.1	GPS_002002906.1
Cliv_1.0	C16769348	NW_004986998.1	KB389113.1	GPS_002002907.1
Cliv_1.0	C16768620	NW_004986999.1	KB389114.1	GPS_002002908.1
Cliv_1.0	C16768488	NW_004987000.1	KB389115.1	GPS_002002909.1
Cliv_1.0	C16769550	NW_004987001.1	KB389116.1	GPS_002002910.1
Cliv_1.0	C16768924	NW_004987002.1	KB389117.1	GPS_002002911.1
